url, instructions
https://www.recipetineats.com/chinese-eggplant-and-minced-pork/, ABBREVIATED – Mix sauce. Fry eggplant until soft. Keep 2T oil. Cook pork 2 min; then garlic; ginger and white part green onion for 30 sec. Cook chilli + broad bean sauce 1 min. Add eggplant and sauce in 2 batches; once thickened; serve! Sauce – Mix the cornflour and light soy in a jug until lump free. Add the remaining Sauce ingredients and mix to combine. Set aside. Fry eggplant – Heat oil in a wok on high heat until hot – 180°C/350°F. Add half of the eggplant and fry for around 4 minutes; stirring and turning gently a few times; until soft all the way through and a bit browned on the surface. Remove with a slotted spoon onto a paper towel lined tray. Repeat with remaining eggplant. Remove oil – Carefully remove the leftover oil from the wok except 2 tablespoons; for cooking. Stir fry – Cool the wok slightly then return to high heat. Add the pork and cook for 1 – 2 minutes; breaking it up as you go; until you no longer see pink. Add garlic; ginger; white part of the green onion. Stir fry for 30 seconds. Add pickled red chilli and broad bean sauce. Cook for 1 minute. Add sauce – Give the Sauce a quick mix (to dissolve settled cornflour). Add eggplant; then add half the Sauce into the wok; toss gently until the sauce starts thickening – about 30 to 45 seconds. Add remaining Sauce; toss gently for 45 seconds until it thickens (goal: between maple syrup and honey). Serve – Turn off heat. Pour into a serving bowl; sprinkle with green onion. Serve with rice. Brown eggplant – Heat 2 tbsp oil in a large non-stick pan (with lid) over medium high heat. Pan fry eggplant for 1 1/2 minutes on each side until lightly browned. Steam – Carefully add 1/3 cup water around the eggplant (it will steam; so be careful). Immediately cover with a lid to trap the steam. Steam for 2 minutes or until the water has evaporated and the eggplant is soft all the way through (if needed; add more water and keep steaming). Proceed – Transfer eggplant to a plate. Proceed with recipe using the large non stick pan rather than wok.
https://www.recipetineats.com/tomahawk-steak/, Season; slow-roast on rack at 140°C/285°F (120°C fan) for 40-45 minutes to 50°C/122°F. Rest 10 minutes. Preheat BBQ until screaming hot; drizzle steak with oil; lower BBQ to low/med low and sear on hot BBQ 3 – 4 minutes on each side (temp 55°C (128°F)). Rest 3 minutes (temp rises to 57°C/135°F = perfect medium rare 🙌🏻). Slice; serve with Cowboy Butter! De-chill – Take the steak out of the fridge 1 hour prior to cooking. Remove from packaging and pat the surface dry. (Do not salt). Preheat the oven to 140°C/285°F (120°C fan-forced). Season – Sprinkle the steak meat with salt and pepper; then use your hands to rub it in. Slow(ish) roast – Put the steak on a rack and set it on a baking tray. (Note 2) Bake for 40 to 45 minutes; or until the internal temperature is 50°C/122°F (for medium rare; see Note 3 for other doneness).  Rest – Take the tray out of the oven and leave the steak on the counter for 10 minutes. (Internal temperature should rise by 3 degrees). Preheat the BBQ on high until it's screaming hot. Use the flat plate side if you're not a confident BBQ'er; or the grill side if you're a BBQ master. (Note 4)  Oil – Drizzle the oil on the steak and lightly pat to spread (don't rub off the salt); using most of the surface area of the meaty part. Turn BBQ DOWN – If using the grill side; reduce to low (if yours is strong; mine is) or medium low (for weaker ones). If using the flat plate side; lower to medium. Do this just before putting the tomahawk on. Edges first – Using tongs; hold the steak upright and sear the edges and bone first (only if you've got meat on it); rotating and moving every minute or so to achieve this all the way around. ⚠️Flare-ups – If searing on the grill side; don’t walk away – flare-ups are inevitable. See Note 4 for managing.  Steak crust – Then place the steak down on the grill and cook for 3 to 4 minutes on each side; or until the internal temperature is 55°C / 131°F. For classic X grill lines; rotate once 45° partway through. Rest the steak on a rack for 3 minutes – the internal temperature will rise to 57°C/135°F which is perfect medium rare. Serve – Cut into 1 cm / 0.4" thick slices. Serve with steak sauce of choice! (Pictured: Cowboy Butter; highly recommend!).
https://www.recipetineats.com/cowboy-butter/, Sauté garlic – In a small frying pan; melt 1 tbsp (15g) of butter over medium heat until it starts foaming then add the garlic and cook for 30 seconds while stirring until it becomes very; very light golden. Remove from the stove and let it cool for 3 minutes (the garlic will go more golden). Mix – Put the rest of the butter and remaining ingredients in a small mixing bowl. Pour the garlic butter over. Mix until combined. Serve with steak! It's also excellent with other cooked meats; seafood and even vegetables. I like to use it softened as it melts thicker over hot steak. You can also melt gently then dip bites of steak in; or roll it into a log using cling wrap; refrigerate then cut slices off on an as-need basis (you can place the coins on the steak to let it melt).
https://www.recipetineats.com/country-harvest-root-vegetable-soup/, Sauté – Put the olive oil and butter in a large heavy-based pot over medium-high heat. Once the butter is melted; cook the onion and garlic for 2 minutes until the onion is softened. Add root vegetables; thyme and curry powder. Cook for three minutes stirring regularly; until the outside of the vegetables starts to soften. Simmer 15 minutes – Turn stove up to high. Add water; salt and pepper. Stir; then once it comes to a simmer; lower heat to medium high and simmer rapidly for 15 minutes (no lid) until all the vegetables are soft (check with knife). Stir in cream; simmer for 1 minute. Blitz – Remove from heat and use a stick blender to blitz until smooth. (Note 5 for blender) Adjust to taste – water to thin; salt and pepper if needed; extra cream for more indulgent. Serve in bowls. Drizzle with cream; pinch of curry powder; parsley and pepper. Serve with warm crusty bread!
https://www.recipetineats.com/puttanesca-fish-tray-bake/, Preheat oven to 220°C/390°F (200°C fan-forced). Roast potatoes: In a large mixing bowl; toss the potatoes with the oil; salt and pepper. Spread on a baking tray with a rim at least 2cm/0.8" high (or 23x33cm / 9×13" pan). Roast for 20 minutes. Puttanesca sauce: Meanwhile; mix all the sauce ingredients together (use the potato bowl; no need to clean). Add to the tray; toss with the potatoes; return to the oven for 10 minutes. Season fish: Pat the fish dry with paper towels. Sprinkle each side with the salt and pepper. Bake fish: Place fish on top of puttanesca sauce. Drizzle all over with the 1 1/2 tablespoons of oil. Bake 15 minutes or until fish is just cooked through (it should flake easily). Serve: Remove from the oven. Drizzle with a bit more olive oil; scatter with basil and reserved fennel fronds. Serve with warm; crusty bread!
https://www.recipetineats.com/b85-beef-sausage-rolls/, Toss grated onion and panko; then mix everything else except cheeses. Then mix in cheese. Divide in 2; wrap in pastry; seal with egg white. 3 slits; brush with yolk; sprinkle with sesame. 35 minutes at 200°C/425°F (180C fan) then 15 minutes on a rack. Preheat oven 200°C/425°F (180C fan-forced). Onion soak – Grate the onion in a bowl using a box grater; reserving all the onion juices. Add panko breadcrumbs and toss to wet. Everything else but cheese – Then add beef; egg; garlic; stock cube; salt; pepper and jalapeño. Mix well with hands to combine. "Crumble" in cheese – Add cheeses; then use fingers to firstly “crumble” the cheese through the beef before mixing well with hands (this method prevents cheese from clumping together). Roll – Barely thaw puff pastry (stiffer = easier to handle). Divide meat into 2 equal logs. Roll up in the puff pastry; then overlap the base with double layer; sealing with egg white. Finish with the seam side down and trim off surplus puff pastry (about 2 cm/0.8"). Finish sausage rolls – Cut each log in half. Cut 3 diagonal slashes on the top of each sausage roll. Brush with egg yolk; sprinkle with sesame seeds. Bake – Place the sausage rolls on a paper lined tray. Bake for 35 minutes; then transfer onto rack (to elevate out of fat; Note 5). Bake a further 15 minutes until pastry is deep golden and underside is crispy. Cool on rack 5 minutes before attacking! Serve with Aussie tomato sauce or ketchup.
https://www.recipetineats.com/melting-afghani-chickpea-curry/, Sauté – Melt the ghee in a large pot over medium high heat. Add the cinnamon and toast for 30 seconds. Add the onion; ginger; garlic and bay leaves. Cook for 3 minutes until the onion is translucent (stir regularly so the garlic & ginger don't catch). Spices and lentils – Add the Spices and stir for 30 seconds. Add the lentils and stir to coat in the spices. Simmer lentils – Add the stock and salt. Stir; bring to a simmer. Lower the head to medium; put the lid on and simmer for 15 minutes. Simmer chickpeas – Add the chickpeas; water and baking soda. Increase the heat to make it simmer again. Then lower the stove slightly and leave to simmer gently for 30 minutes without a lid or until the lentils mostly broken down to make a thin gravy (you can cook an extra 10 minutes to thicken more if you want). Serve with rice on the side and Afghan or other flatbreads for dunking; drizzled with yogurt and sprinkled with fresh coriander if you want (I do).
https://www.recipetineats.com/whipped-ricotta-one-pot-chicken-pasta/, Whipped ricotta – Put the ingredients in a bowl. Whisk vigorously for 10 to 15 seconds until it becomes the texture of softly whipped cream. Add milk to loosen; if needed. Seal chicken – Heat sun dried tomato oil in a large heavy based pot over high heat. Add the chicken. sprinkle with salt and pepper. Cook for 3 minutes until the outside is sealed but the inside is still raw. Remove with slotted spoon into a bowl. Sauté – In the same pot; add the onion and garlic. Cook for 3 minutes until the onion is translucent. Add the tomato paste and oil drained sun dried tomatoes (reserve any remaining oil for another use). Cook for 1 minute. Deglaze – Add white wine and let it simmer rapidly for 1 – 2 minutes; stirring regularly; until mostly evaporated. Cooking liquid – Add pasta and cooked chicken along with any juices accumulated in the bowl. Stir to coat in all the tasty flavours. Add the stock; canned tomato; salt and pepper.  Cook 15 minutes – Give it a good stir; let it come to a boil then lower the heat to medium high so it's simmering rapidly but not boiling like crazy. Cook for 15 minutes (no lid); stirring every 2 minutes or so at first then more regularly towards the end; so the base doesn't catch. Lower the heat a touch towards the end; if needed. How to tell it's done – Most of the liquid should be absorbed and the pasta should be just cooked (al dente); though still a little soupy (that's good; it gets absorbed quickly while serving). Stir in the basil. Serve – Transfer into a serving bowl or divide between bowls. Dollop the whipped ricotta on top then randomly smear (or let everyone do that themselves); it will get all melty. Dig in!
https://www.recipetineats.com/slow-roast-easter-stuffed-lamb/, Roast hazelnuts – Preheat oven to 180°C/350°F (160°C fan-forced). Roast the hazelnuts for 8 minutes. Cool; then roughly chop. Blitz the mushrooms in a food processor; scraping down the sides as needed; until the mushrooms are chopped into little 3mm/0.1" pieces. Duxelle – Melt the butter in a non-stick pan over high heat. Add eschalots; garlic and mushrooms. Cook; stirring regularly; for 5 minutes or until the liquid that comes out of the mushrooms mostly evaporates. Add spinach and cook until wilted. Cool – Transfer the filling into a bowl. Cool for 20 minutes then stir in remaining ingredients. Stuffing log – Pile the stuffing on a piece of cling wrap. Use your hands to roughly shape it into a 35cm / 13.5" long log. Tightly roll up with cling wrap. Place in the freezer for 3 hours (up to 3 days) until it is firm. (Note 7) Pound – Place the lamb shoulder fat-side down. Cover with plastic wrap (I use go between) or baking paper. Then use a rolling pin or meat mallet to pound the meat (hard!) into a 40 x 22cm rectangle (15.5 x 8.5"). Aim for even thickness ~1.75cm (2/3"). Trim and patch as needed to make your rectangle – see video; I cut & rearrange 2 large flappy bits that stick out. Roll – Sprinkle the surface of the lamb with half the salt and pepper. Unwrap the frozen stuffing log then roll it up tightly; finishing with the seam side down. Tie – Secure with kitchen twine tied every 2cm / 0.8". (See video for tips) Preheat oven to 220°C/425°F (200°C fan-forced). Season – Rub the lamb roll all over with the olive oil; then sprinkle with the remaining salt and pepper. Potatoes – Toss the potatoes with the salt; pepper and olive oil in a large roasting pan (not a baking tray). Put the lamb on top of the potato; on the diagonal if needed to fit. Short high temp roast – Roast for 30 minutes (renders some fat and gives the colour a head start). Slow roast – Turn the oven down to 160°C/320°F (140°C fan). Cook for 2 1/2 hours; or until the internal temperature is 98°C/208°F or the meat can be fairly easily teased apart using two fork (check in a discreet spot). Rest – Remove lamb and potato to a tray and loosely cover with foil while you make the gravy. Drippings – The roasting pan will have meat juices and fat. Tilt the pan so you can scoop off and discard all but 3 tablespoons of fat (the clear liquid that rises to the surface). Make sure you keep the dark brown juices in the pan. If you're short of fat; add butter. Heat fat – Put the pan directly on the stove over medium heat. Once the fat is hot; sprinkle the flour over and stir for 1 minute. Thicken – While stirring; slowly pour in the stock. Add soy sauce; then keep stirring as it bubbles gently until it thickens into a maple syrup consistency. Taste and add more salt and pepper if desired (I don't need more). Pour into a jug (strain; if needed). Cut the string off the lamb then slice into 2cm / 0.8" thick slices. Plate on a platter; surround with the potatoes. Serve with gravy; sprinkled with extra chopped pistachios if desired! (Shown in the video with sautéed green beans).
https://www.recipetineats.com/pikelets/, Whisk dry – Whisk the flour; baking powder; salt and sugar in a bowl. Add wet – Make a well in the centre. Add the egg; milk and vanilla; then whisk until it's almost lump free. The batter should be the consistency like thick honey – looser than tomato sauce; thicker than maple syrup. (Note 2) Melt 1 tsp butter in a non-stick pan over medium high heat (or medium; for strong stoves). Then most of the butter off with a paper towel so there are no visible drops of bubbles of butter (Note 3). Drop ~2 tbsp batter into the pan and coax into 7.5cm/3" rounds. An ice cream scoop with lever will be your friend here. I cook 4 at a time.  Cook until bubbles appear on the surface and once 4 or more of these bubbles pop (1 1/2 minutes); this means they are ready to flip. Flip with confidence! Then cook the other side for 1 minute or until golden. Keep cooking – Remove onto a plate. Cook the next batch (no need to add extra butter until 3rd batch). Serve warm with jam and cream; or butter!
https://www.recipetineats.com/beef-in-black-bean-sauce/, Marinade beef 1 hour; soak beans; mix sauce. Shallow fry beef 30 seconds; remove. Discard all but 3 tbsp oil. Add and cook in this order: black beans 20 seconds; garlic 10 seconds; onion + capsicum 1 minute; beef 1 minute; cooking wine 30 seconds; sauce 1 minute or until thickened. Serve!  Mix the marinade ingredients EXCEPT sesame oil in a bowl. Add beef; mix to coat. Add sesame oil; mix again. Marinade – Refrigerate to marinade for 1 hour. Soak beans – Put the salted black beans in a medium bowl and cover with water. Set aside for 30 minutes to 1 hour to soak; then drain. Mix sauce – Put the cornflour; soy sauce and sugar in a jug or small bowl. Mix until lump free then mix in the water. Set aside. Cook beef – Heat the oil in a wok (or non stick pan) over high heat. Add the beef and cook; tossing; for 30 seconds until it changes from red to brown. Remove with a slotted spoon onto a plate. Discard most of the oil in the wok; keep just 3 tablespoons. Aromatics – Return the wok to high heat. Add the black beans and stir for 20 seconds; then add the garlic and stir for 10 seconds. Add the capsicum and onion; cook for 1 minute. Beef – Add beef and any juices pooled on the plate; toss for 1 minute. Pour the Chinese cooking wine around the sides of the wok so it runs down into the beef then toss for 30 seconds (Note 8) Sauce – Pour the sauce in; then stir and let it bubble for 1 minute or until the sauce thickens; is shiny and coats the beef beautifully. Serve – Pour into a serving bowl and serve with rice!
